"Year","Scenario","County","Pred_Lobster_Pounds","Pred_Lobster_Value"
2051,"Fishing_Aggressive","SAGADAHOC",1442023.38498157,7090142.12353364
2052,"Fishing_Aggressive","SAGADAHOC",1447184.84258687,7117150.81844545
2053,"Fishing_Aggressive","SAGADAHOC",1452346.30019217,7144159.51335725
2054,"Fishing_Aggressive","SAGADAHOC",1457507.75779747,7171168.20826905
2055,"Fishing_Aggressive","SAGADAHOC",1462669.21540276,7198176.90318084
2056,"Fishing_Aggressive","SAGADAHOC",1467830.67300806,7225185.59809264
2057,"Fishing_Aggressive","SAGADAHOC",1472992.13061336,7252194.29300444
2058,"Fishing_Aggressive","SAGADAHOC",1478153.58821865,7279202.98791623
2059,"Fishing_Aggressive","SAGADAHOC",1483315.04582395,7306211.68282803
2060,"Fishing_Aggressive","SAGADAHOC",1488476.50342925,7333220.37773983
2061,"Fishing_Aggressive","SAGADAHOC",1493637.96103455,7360229.07265163
2062,"Fishing_Aggressive","SAGADAHOC",1498799.41863984,7387237.76756343
2063,"Fishing_Aggressive","SAGADAHOC",1503960.87624514,7414246.46247523
2064,"Fishing_Aggressive","SAGADAHOC",1509122.33385044,7441255.15738703
2065,"Fishing_Aggressive","SAGADAHOC",1514283.79145574,7468263.85229882
2066,"Fishing_Aggressive","SAGADAHOC",1519445.24906103,7495272.54721062
2067,"Fishing_Aggressive","SAGADAHOC",1524606.70666633,7522281.24212242
2068,"Fishing_Aggressive","SAGADAHOC",1529768.16427163,7549289.93703421
2069,"Fishing_Aggressive","SAGADAHOC",1534929.62187693,7576298.63194601
2070,"Fishing_Aggressive","SAGADAHOC",1540091.07948222,7603307.32685781
2071,"Fishing_Aggressive","SAGADAHOC",1545252.53708752,7630316.02176961
2072,"Fishing_Aggressive","SAGADAHOC",1550413.99469282,7657324.71668141
2073,"Fishing_Aggressive","SAGADAHOC",1555575.45229812,7684333.41159321
2074,"Fishing_Aggressive","SAGADAHOC",1560736.90990341,7711342.10650501
2075,"Fishing_Aggressive","SAGADAHOC",1565898.36750871,7738350.8014168
2076,"Fishing_Aggressive","SAGADAHOC",1571059.82511401,7765359.4963286
2077,"Fishing_Aggressive","SAGADAHOC",1576221.2827193,7792368.1912404
2078,"Fishing_Aggressive","SAGADAHOC",1581382.7403246,7819376.88615219
2079,"Fishing_Aggressive","SAGADAHOC",1586544.1979299,7846385.58106399
2080,"Fishing_Aggressive","SAGADAHOC",1591705.6555352,7873394.27597579
2081,"Fishing_Aggressive","SAGADAHOC",1596867.11314049,7900402.97088759
2082,"Fishing_Aggressive","SAGADAHOC",1602028.57074579,7927411.66579939
2083,"Fishing_Aggressive","SAGADAHOC",1607190.02835109,7954420.36071119
2084,"Fishing_Aggressive","SAGADAHOC",1612351.48595639,7981429.05562299
2085,"Fishing_Aggressive","SAGADAHOC",1617512.94356168,8008437.75053478
2086,"Fishing_Aggressive","SAGADAHOC",1622674.40116698,8035446.44544658
2087,"Fishing_Aggressive","SAGADAHOC",1627835.85877228,8062455.14035837
2088,"Fishing_Aggressive","SAGADAHOC",1632997.31637758,8089463.83527018
2089,"Fishing_Aggressive","SAGADAHOC",1638158.77398287,8116472.53018198
2090,"Fishing_Aggressive","SAGADAHOC",1643320.23158817,8143481.22509377
2091,"Fishing_Aggressive","SAGADAHOC",1648481.68919347,8170489.92000557
2092,"Fishing_Aggressive","SAGADAHOC",1653643.14679876,8197498.61491737
2093,"Fishing_Aggressive","SAGADAHOC",1658804.60440406,8224507.30982917
2094,"Fishing_Aggressive","SAGADAHOC",1663966.06200936,8251516.00474096
2095,"Fishing_Aggressive","SAGADAHOC",1669127.51961466,8278524.69965276
2096,"Fishing_Aggressive","SAGADAHOC",1674288.97721995,8305533.39456456
2097,"Fishing_Aggressive","SAGADAHOC",1679450.43482525,8332542.08947636
2098,"Fishing_Aggressive","SAGADAHOC",1684611.89243055,8359550.78438816
2099,"Fishing_Aggressive","SAGADAHOC",1689773.35003585,8386559.47929996
2100,"Fishing_Aggressive","SAGADAHOC",1694934.80764114,8413568.17421175
2020,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1505852.67255388,6958628.35268736
2021,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1510974.65759902,6986752.74196631
2022,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1516017.69752382,7017108.51997959
2023,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1520981.7923283,7049695.68672717
2024,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1525866.94201246,7084514.24220908
2025,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1530673.14657629,7121564.18642531
2026,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1535400.40601979,7160845.51937585
2027,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1540048.72034296,7202358.2410607
2028,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1544618.08954581,7246102.35147988
2029,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1549108.51362833,7292077.85063336
2030,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1553519.99259052,7340284.73852117
2031,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1557852.52643239,7390723.0151433
2032,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1562106.11515393,7443392.68049974
2033,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1566280.75875514,7498293.73459049
2034,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1570376.45723603,7555426.17741556
2035,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1574393.21059659,7614790.00897495
2036,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1578331.01883682,7676385.22926866
2037,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1582189.88195673,7740211.83829668
2038,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1585969.79995631,7806269.83605902
2039,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1589670.77283556,7874559.22255567
2040,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1593292.80059449,7945079.99778665
2041,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1596835.88323309,8017832.16175194
2042,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1600300.02075136,8092815.71445154
2043,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1603685.21314931,8170030.65588546
2044,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1606991.46042693,8249476.9860537
2045,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1610218.76258422,8331154.70495626
2046,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1613367.11962119,8415063.81259312
2047,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1616436.53153783,8501204.30896431
2048,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1619426.99833414,8589576.19406982
2049,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1622338.52001013,8680179.46790964
2050,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1625171.09656579,8773014.13048378
2051,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1627924.72800112,8868080.18179223
2052,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1630599.41431613,8965377.62183501
2053,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1633195.15551081,9064906.45061209
2054,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1635711.95158516,9166666.6681235
2055,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1638149.80253919,9270658.27436922
2056,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1640508.70837289,9376881.26934925
2057,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1642788.66908626,9485335.65306361
2058,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1644989.68467931,9596021.42551228
2059,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1647111.75515203,9708938.58669527
2060,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1649154.88050442,9824087.13661257
2061,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1651119.06073649,9941467.07526419
2062,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1653004.29584823,10061078.4026501
2063,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1654810.58583964,10182921.1187704
2064,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1656537.93071073,10306995.223625
2065,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1658186.33046149,10433300.7172138
2066,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1659755.78509192,10561837.5995371
2067,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1661246.29460203,10692605.8705946
2068,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1662657.85899181,10825605.5303864
2069,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1663990.47826126,10960836.5789126
2070,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1665244.15241038,11098299.016173
2071,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1666418.88143918,11237992.8421678
2072,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1667514.66534765,11379918.0568969
2073,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1668531.5041358,11524074.6603603
2074,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1669469.39780362,11670462.6525581
2075,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1670328.34635111,11819082.0334901
2076,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1671108.34977828,11969932.8031565
2077,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1671809.40808512,12123014.9615572
2078,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1672431.52127163,12278328.5086922
2079,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1672974.68933782,12435873.4445615
2080,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1673438.91228368,12595649.7691651
2081,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1673824.19010921,12757657.4825031
2082,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674130.52281441,12921896.5845754
2083,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674357.91039929,13088367.075382
2084,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674506.35286384,13257068.9549229
2085,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674575.85020807,13428002.2231981
2086,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674566.40243197,13601166.8802076
2087,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674478.00953554,13776562.9259515
2088,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674310.67151879,13954190.3604296
2089,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1674064.38838171,14134049.1836421
2090,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1673739.1601243,14316139.3955889
2091,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1673334.98674656,14500460.99627
2092,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1672851.8682485,14687013.9856855
2093,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1672289.80463012,14875798.3638352
2094,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1671648.7958914,15066814.1307193
2095,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1670928.84203236,15260061.2863377
2096,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1670129.94305299,15455539.8306904
2097,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1669252.0989533,15653249.7637774
2098,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1668295.30973328,15853191.0855988
2099,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1667259.57539293,16055363.7961544
2100,"SLR_High_Temp_High_ENSO_2yr_Fishing_Aggressive","SAGADAHOC",1666144.89593225,16259767.8954444
2020,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1393935.43588562,6605750.46697764
2021,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1399070.57845081,6633502.9581342
2022,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1404153.09093578,6662743.04178032
2023,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1409182.97334053,6693470.71791598
2024,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1414160.22566507,6725685.98654118
2025,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1419084.84790938,6759388.84765593
2026,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1423956.84007348,6794579.30126023
2027,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1428776.20215737,6831257.34735406
2028,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1433542.93416103,6869422.98593744
2029,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1438257.03608447,6909076.21701036
2030,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1442918.5079277,6950217.04057284
2031,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1447527.34969071,6992845.45662485
2032,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1452083.56137351,7036961.46516641
2033,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1456587.14297608,7082565.06619751
2034,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1461038.09449844,7129656.25971816
2035,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1465436.41594058,7178235.04572835
2036,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1469782.1073025,7228301.42422809
2037,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1474075.1685842,7279855.39521737
2038,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1478315.59978569,7332896.9586962
2039,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1482503.40090696,7387426.11466457
2040,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1486638.57194801,7443442.86312248
2041,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1490721.11290884,7500947.20406994
2042,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1494751.02378945,7559939.13750694
2043,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1498728.30458985,7620418.66343348
2044,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1502652.95531003,7682385.78184958
2045,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1506524.97594999,7745840.49275522
2046,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1510344.36650974,7810782.79615039
2047,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1514111.12698926,7877212.69203512
2048,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1517825.25738857,7945130.18040939
2049,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1521486.75770766,8014535.26127321
2050,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1525095.62794653,8085427.93462656
2051,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1528651.86810519,8157808.20046946
2052,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1532155.47818362,8231676.05880191
2053,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1535606.45818184,8307031.5096239
2054,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1539004.80809984,8383874.55293544
2055,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1542350.52793763,8462205.18873652
2056,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1545643.61769519,8542023.41702715
2057,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1548884.07737254,8623329.23780731
2058,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1552071.90696967,8706122.65107702
2059,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1555207.10648658,8790403.65683628
2060,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1558289.67592328,8876172.25508508
2061,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1561319.61527975,8963428.44582343
2062,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1564296.92455601,9052172.22905132
2063,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1567221.60375205,9142403.60476876
2064,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1570093.65286788,9234122.57297573
2065,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1572913.07190348,9327329.13367226
2066,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1575679.86085887,9422023.28685834
2067,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1578394.01973404,9518205.03253395
2068,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1581055.54852899,9615874.3706991
2069,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1583664.44724373,9715031.3013538
2070,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1586220.71587824,9815675.82449805
2071,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1588724.35443254,9917807.94013184
2072,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1591175.36290662,10021427.6482552
2073,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1593573.74130049,10126534.9488681
2074,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1595919.48961413,10233129.8419705
2075,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1598212.60784756,10341212.3275625
2076,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1600453.09600077,10450782.405644
2077,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1602640.95407376,10561840.076215
2078,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1604776.18206653,10674385.3392756
2079,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1606858.77997909,10788418.1948258
2080,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1608888.74781143,10903938.6428655
2081,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1610866.08556355,11020946.6833947
2082,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1612790.79323545,11139442.3164135
2083,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1614662.87082714,11259425.5419218
2084,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1616482.3183386,11380896.3599197
2085,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1618249.13576985,11503854.7704071
2086,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1619963.32312089,11628300.773384
2087,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1621624.8803917,11754234.3688505
2088,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1623233.8075823,11881655.5568066
2089,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1624790.10469267,12010564.3372522
2090,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1626293.77172283,12140960.7101873
2091,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1627744.80867278,12272844.675612
2092,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1629143.2155425,12406216.2335262
2093,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1630488.99233201,12541075.38393
2094,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1631782.1390413,12677422.1268233
2095,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1633022.65567037,12815256.4622061
2096,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1634210.54221923,12954578.3900785
2097,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1635345.79868786,13095387.9104405
2098,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1636428.42507628,13237685.023292
2099,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1637458.42138448,13381469.728633
2100,"SLR_Moderate_Temp_Moderate_ENSO_3yr_Fishing_Moderate","SAGADAHOC",1638435.78761246,13526742.0264636
2020,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1337976.81755149,6429311.52412277
2021,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1343125.11763673,6456692.11715696
2022,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1348247.10268186,6484816.50643592
2023,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1353342.77268689,6513684.69195964
2024,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1358412.12765181,6543296.67372815
2025,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1363455.16757661,6573652.45174142
2026,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1368471.89246131,6604752.02599946
2027,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1373462.3023059,6636595.39650228
2028,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1378426.39711038,6669182.56324987
2029,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1383364.17687475,6702513.52624223
2030,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1388275.64159902,6736588.28547936
2031,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1393160.79128317,6771406.84096127
2032,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1398019.62592722,6806969.19268795
2033,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1402852.14553115,6843275.3406594
2034,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1407658.35009498,6880325.28487562
2035,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1412438.2396187,6918119.02533662
2036,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1417191.81410231,6956656.56204239
2037,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1421919.07354581,6995937.89499292
2038,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1426620.0179492,7035963.02418824
2039,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1431294.64731248,7076731.94962832
2040,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1435942.96163565,7118244.67131318
2041,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1440564.96091872,7160501.18924281
2042,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1445160.64516168,7203501.5034172
2043,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1449730.01436452,7247245.61383637
2044,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1454273.06852726,7291733.52050032
2045,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1458789.80764989,7336965.22340904
2046,"SLR_Low_Temp_Low_ENSO_5yr_Fishing_Conservative","SAGADAHOC",1463280.23173241,7382940.72256253
