"Year","Scenario","County","Pred_Lobster_Pounds","Pred_Lobster_Value"
2040,"Temp_Moderate","not-specified",1785.40921901482,4501.82438361319
2041,"Temp_Moderate","not-specified",5253.68828023355,17783.0651234803
2042,"Temp_Moderate","not-specified",8721.96734145227,31064.3058633474
2043,"Temp_Moderate","not-specified",12190.2464026701,44345.5466032145
2044,"Temp_Moderate","not-specified",15658.525463886,57626.7873430741
2045,"Temp_Moderate","not-specified",19126.8045251066,70908.0280829375
2046,"Temp_Moderate","not-specified",22595.0835863253,84189.268822812
2047,"Temp_Moderate","not-specified",26063.362647544,97470.5095626717
2048,"Temp_Moderate","not-specified",29531.64170876,110751.750302535
2049,"Temp_Moderate","not-specified",32999.9207699777,124032.991042398
2050,"Temp_Moderate","not-specified",36468.1998311946,137314.231782258
2051,"Temp_Moderate","not-specified",39936.4788924152,150595.472522125
2052,"Temp_Moderate","not-specified",43404.7579536339,163876.713262
2053,"Temp_Moderate","not-specified",46873.0370148526,177157.954001859
2054,"Temp_Moderate","not-specified",50341.3160760686,190439.194741719
2055,"Temp_Moderate","not-specified",53809.5951372882,203720.43548159
2056,"Temp_Moderate","not-specified",57277.874198507,217001.676221449
2057,"Temp_Moderate","not-specified",60746.1532597238,230282.916961316
2058,"Temp_Moderate","not-specified",64214.4323209425,243564.15770118
2059,"Temp_Moderate","not-specified",67682.7113821622,256845.398441051
2060,"Temp_Moderate","not-specified",71150.9904433809,270126.63918091
2061,"Temp_Moderate","not-specified",74619.2695045968,283407.879920777
2062,"Temp_Moderate","not-specified",78087.5485658156,296689.120660641
2063,"Temp_Moderate","not-specified",81555.8276270324,309970.3614005
2064,"Temp_Moderate","not-specified",85024.106688253,323251.602140371
2065,"Temp_Moderate","not-specified",88492.3857494699,336532.842880231
2066,"Temp_Moderate","not-specified",91960.6648106886,349814.083620102
2067,"Temp_Moderate","not-specified",95428.9438719064,363095.324359965
2068,"Temp_Moderate","not-specified",98897.222933126,376376.565099832
2069,"Temp_Moderate","not-specified",102365.501994344,389657.805839699
2070,"Temp_Moderate","not-specified",105833.781055561,402939.046579555
2071,"Temp_Moderate","not-specified",109302.060116779,416220.287319415
2072,"Temp_Moderate","not-specified",112770.339177995,429501.528059286
2073,"Temp_Moderate","not-specified",116238.618239217,442782.76879916
2074,"Temp_Moderate","not-specified",119706.897300435,456064.00953902
2075,"Temp_Moderate","not-specified",123175.176361652,469345.250278879
2076,"Temp_Moderate","not-specified",126643.455422869,482626.491018743
2077,"Temp_Moderate","not-specified",130111.73448409,495907.731758614
2078,"Temp_Moderate","not-specified",133580.013545307,509188.972498477
2079,"Temp_Moderate","not-specified",137048.292606525,522470.213238337
2080,"Temp_Moderate","not-specified",140516.571667742,535751.453978196
2081,"Temp_Moderate","not-specified",143984.850728963,549032.694718075
2082,"Temp_Moderate","not-specified",147453.129790181,562313.935457938
2083,"Temp_Moderate","not-specified",150921.408851399,575595.176197801
2084,"Temp_Moderate","not-specified",154389.687912615,588876.416937665
2085,"Temp_Moderate","not-specified",157857.966973833,602157.657677524
2086,"Temp_Moderate","not-specified",161326.246035053,615438.898417391
2087,"Temp_Moderate","not-specified",164794.52509627,628720.139157258
2088,"Temp_Moderate","not-specified",168262.804157489,642001.379897122
2089,"Temp_Moderate","not-specified",171731.083218707,655282.620636989
2090,"Temp_Moderate","not-specified",175199.362279928,668563.861376856
2091,"Temp_Moderate","not-specified",178667.641341144,681845.102116719
2092,"Temp_Moderate","not-specified",182135.920402361,695126.342856583
2093,"Temp_Moderate","not-specified",185604.199463579,708407.583596442
2094,"Temp_Moderate","not-specified",189072.478524799,721688.824336309
2095,"Temp_Moderate","not-specified",192540.757586019,734970.06507618
2096,"Temp_Moderate","not-specified",196009.036647235,748251.305816044
2097,"Temp_Moderate","not-specified",199477.315708452,761532.546555903
2098,"Temp_Moderate","not-specified",202945.59476967,774813.787295767
2099,"Temp_Moderate","not-specified",206413.87383089,788095.028035637
2100,"Temp_Moderate","not-specified",209882.152892107,801376.268775497
2020,"Temp_High","not-specified",-79492.9866685705,-306965.132028687
2021,"Temp_High","not-specified",-73642.1446747078,-284515.46296582
2022,"Temp_High","not-specified",-67791.3026808469,-262065.793902959
2023,"Temp_High","not-specified",-61940.4606869841,-239616.124840091
2024,"Temp_High","not-specified",-56089.6186931195,-217166.455777213
2025,"Temp_High","not-specified",-50238.7766992577,-194716.786714352
2026,"Temp_High","not-specified",-44387.9347053958,-172267.117651484
2027,"Temp_High","not-specified",-38537.092711534,-149817.448588624
2028,"Temp_High","not-specified",-32686.2507176712,-127367.779525756
2029,"Temp_High","not-specified",-26835.4087238075,-104918.110462881
2030,"Temp_High","not-specified",-20984.5667299466,-82468.4414000208
2031,"Temp_High","not-specified",-15133.7247360839,-60018.7723371568
2032,"Temp_High","not-specified",-9282.88274222203,-37569.1032742891
2033,"Temp_High","not-specified",-3432.04074835834,-15119.4342114176
2034,"Temp_High","not-specified",2418.80124550442,7330.23485144647
2035,"Temp_High","not-specified",8269.64323936532,29779.9039143142
2036,"Temp_High","not-specified",14120.4852332272,52229.5729771745
2037,"Temp_High","not-specified",19971.327227089,74679.2420400386
2038,"Temp_High","not-specified",25822.1692209545,97128.9111029212
2039,"Temp_High","not-specified",31673.0112148164,119578.580165782
2040,"Temp_High","not-specified",37523.8532086782,142028.249228646
2041,"Temp_High","not-specified",43374.695202541,164477.91829151
2042,"Temp_High","not-specified",49225.5371964037,186927.587354377
2043,"Temp_High","not-specified",55076.3791902646,209377.256417249
2044,"Temp_High","not-specified",60927.2211841265,231826.925480109
2045,"Temp_High","not-specified",66778.0631779902,254276.594542977
2046,"Temp_High","not-specified",72628.9051718539,276726.263605852
2047,"Temp_High","not-specified",78479.7471657166,299175.932668716
2048,"Temp_High","not-specified",84330.5891595766,321625.60173158
2049,"Temp_High","not-specified",90181.4311534393,344075.270794448
2050,"Temp_High","not-specified",96032.2731473012,366524.939857308
2051,"Temp_High","not-specified",101883.115141165,388974.60892018
2052,"Temp_High","not-specified",107733.957135029,411424.277983055
2053,"Temp_High","not-specified",113584.79912889,433873.947045915
2054,"Temp_High","not-specified",119435.641122751,456323.616108776
2055,"Temp_High","not-specified",125286.483116615,478773.285171651
2056,"Temp_High","not-specified",131137.325110478,501222.954234511
2057,"Temp_High","not-specified",136988.167104339,523672.623297379
2058,"Temp_High","not-specified",142839.009098201,546122.292360247
2059,"Temp_High","not-specified",148689.851092066,568571.961423122
2060,"Temp_High","not-specified",154540.693085929,591021.630485982
2061,"Temp_High","not-specified",160391.535079789,613471.29954885
2062,"Temp_High","not-specified",166242.377073652,635920.968611714
2063,"Temp_High","not-specified",172093.219067513,658370.637674578
2064,"Temp_High","not-specified",177944.061061377,680820.306737449
2065,"Temp_High","not-specified",183794.903055238,703269.97580031
2066,"Temp_High","not-specified",189645.745049102,725719.644863181
2067,"Temp_High","not-specified",195496.587042963,748169.313926049
2068,"Temp_High","not-specified",201347.429036827,770618.982988917
2069,"Temp_High","not-specified",207198.27103069,793068.652051785
2070,"Temp_High","not-specified",213049.113024551,815518.321114645
2071,"Temp_High","not-specified",218899.955018414,837967.990177509
2072,"Temp_High","not-specified",224750.797012275,860417.65924038
2073,"Temp_High","not-specified",230601.63900614,882867.328303256
2074,"Temp_High","not-specified",236452.481000001,905316.997366116
2075,"Temp_High","not-specified",242303.322993863,927766.66642898
2076,"Temp_High","not-specified",248154.164987725,950216.335491844
2077,"Temp_High","not-specified",254005.006981589,972666.004554715
2078,"Temp_High","not-specified",259855.84897545,995115.673617583
2079,"Temp_High","not-specified",265706.690969312,1017565.34268044
2080,"Temp_High","not-specified",271557.532963175,1040015.01174331
2081,"Temp_High","not-specified",277408.374957039,1062464.68080619
2082,"Temp_High","not-specified",283259.216950902,1084914.34986905
2083,"Temp_High","not-specified",289110.058944763,1107364.01893192
2084,"Temp_High","not-specified",294960.900938625,1129813.68799478
2085,"Temp_High","not-specified",300811.742932487,1152263.35705764
2086,"Temp_High","not-specified",306662.58492635,1174713.02612052
2087,"Temp_High","not-specified",312513.426920211,1197162.69518338
2088,"Temp_High","not-specified",318364.268914075,1219612.36424625
2089,"Temp_High","not-specified",324215.110907937,1242062.03330911
2090,"Temp_High","not-specified",330065.952901801,1264511.70237199
2091,"Temp_High","not-specified",335916.794895662,1286961.37143485
2092,"Temp_High","not-specified",341767.636889524,1309411.04049772
2093,"Temp_High","not-specified",347618.478883387,1331860.70956058
2094,"Temp_High","not-specified",353469.32087725,1354310.37862345
2095,"Temp_High","not-specified",359320.162871114,1376760.04768632
2096,"Temp_High","not-specified",365171.004864975,1399209.71674919
2097,"Temp_High","not-specified",371021.846858836,1421659.38581204
2098,"Temp_High","not-specified",376872.688852698,1444109.05487491
2099,"Temp_High","not-specified",382723.530846563,1466558.72393778
2100,"Temp_High","not-specified",388574.372840423,1489008.39300064
2020,"SLR_Temp_Low","not-specified",-65688.3214422368,-253808.525236491
2021,"SLR_Temp_Low","not-specified",-61892.0231063837,-239277.392905965
2022,"SLR_Temp_Low","not-specified",-58448.9194641603,-226102.652888491
2023,"SLR_Temp_Low","not-specified",-55359.0105155647,-214284.30518407
2024,"SLR_Temp_Low","not-specified",-52622.296260595,-203822.349792677
2025,"SLR_Temp_Low","not-specified",-50238.7766992577,-194716.786714352
2026,"SLR_Temp_Low","not-specified",-48208.451831549,-186967.615949071
2027,"SLR_Temp_Low","not-specified",-46531.3216574673,-180574.837496843
2028,"SLR_Temp_Low","not-specified",-45207.3861770142,-175538.451357662
2029,"SLR_Temp_Low","not-specified",-44236.6453901908,-171858.45753153
2030,"SLR_Temp_Low","not-specified",-43619.0992969951,-169534.856018446
2031,"SLR_Temp_Low","not-specified",-43354.747897429,-168567.646818414
2032,"SLR_Temp_Low","not-specified",-43443.5911914898,-168956.829931426
2033,"SLR_Temp_Low","not-specified",-43885.6291791793,-170702.405357487
2034,"SLR_Temp_Low","not-specified",-44680.8618604994,-173804.373096603
2035,"SLR_Temp_Low","not-specified",-45829.2892354481,-178262.733148768
2036,"SLR_Temp_Low","not-specified",-47330.9113040246,-184077.485513981
2037,"SLR_Temp_Low","not-specified",-49185.7280662308,-191248.63019225
2038,"SLR_Temp_Low","not-specified",-51393.7395220609,-199776.167183548
2039,"SLR_Temp_Low","not-specified",-53954.9456715245,-209660.096487909
2040,"SLR_Temp_Low","not-specified",-56869.3465146158,-220900.418105319
2041,"SLR_Temp_Low","not-specified",-60136.9420513349,-233497.13203578
2042,"SLR_Temp_Low","not-specified",-63757.7322816817,-247450.238279283
2043,"SLR_Temp_Low","not-specified",-67731.7172056591,-262759.736835844
2044,"SLR_Temp_Low","not-specified",-72058.8968232662,-279425.627705451
2045,"SLR_Temp_Low","not-specified",-76739.2711344982,-297447.910888105
2046,"SLR_Temp_Low","not-specified",-81772.8401393598,-316826.5863838
2047,"SLR_Temp_Low","not-specified",-87159.6038378511,-337561.654192555
2048,"SLR_Temp_Low","not-specified",-92899.5622299729,-359653.114314366
2049,"SLR_Temp_Low","not-specified",-98992.7153157216,-383100.966749221
2050,"SLR_Temp_Low","not-specified",-105439.0630951,-407905.211497124
2051,"SLR_Temp_Low","not-specified",-112238.605568103,-434065.848558068
2052,"SLR_Temp_Low","not-specified",-119391.342734736,-461582.877932067
2053,"SLR_Temp_Low","not-specified",-126897.274595001,-490456.299619115
2054,"SLR_Temp_Low","not-specified",-134756.401148893,-520686.113619223
2055,"SLR_Temp_Low","not-specified",-142968.722396412,-552272.31993236
2056,"SLR_Temp_Low","not-specified",-151534.238337561,-585214.91855856
2057,"SLR_Temp_Low","not-specified",-160452.948972339,-619513.909497808
2058,"SLR_Temp_Low","not-specified",-169724.854300745,-655169.292750101
2059,"SLR_Temp_Low","not-specified",-179349.954322777,-692181.068315438
2060,"SLR_Temp_Low","not-specified",-189328.249038441,-730549.236193835
2061,"SLR_Temp_Low","not-specified",-199659.738447736,-770273.796385284
2062,"SLR_Temp_Low","not-specified",-210344.422550656,-811354.748889777
2063,"SLR_Temp_Low","not-specified",-221382.301347206,-853792.093707323
2064,"SLR_Temp_Low","not-specified",-232773.374837382,-897585.830837905
2065,"SLR_Temp_Low","not-specified",-244517.643021189,-942735.960281547
2066,"SLR_Temp_Low","not-specified",-256615.105898622,-989242.482038229
2067,"SLR_Temp_Low","not-specified",-269065.763469686,-1037105.39610797
2068,"SLR_Temp_Low","not-specified",-281869.615734378,-1086324.70249075
2069,"SLR_Temp_Low","not-specified",-295026.6626927,-1136900.40118659
2070,"SLR_Temp_Low","not-specified",-308536.90434465,-1188832.49219548
2071,"SLR_Temp_Low","not-specified",-322400.340690229,-1242120.97551742
2072,"SLR_Temp_Low","not-specified",-336616.971729437,-1296765.85115241
2073,"SLR_Temp_Low","not-specified",-351186.797462269,-1352767.11910043
2074,"SLR_Temp_Low","not-specified",-366109.817888734,-1410124.77936152
2075,"SLR_Temp_Low","not-specified",-381386.033008827,-1468838.83193565
2076,"SLR_Temp_Low","not-specified",-397015.442822549,-1528909.27682284
2077,"SLR_Temp_Low","not-specified",-412998.047329899,-1590336.11402306
2078,"SLR_Temp_Low","not-specified",-429333.846530876,-1653119.34353634
2079,"SLR_Temp_Low","not-specified",-446022.840425484,-1717258.96536268
2080,"SLR_Temp_Low","not-specified",-463065.02901372,-1782754.97950206
2081,"SLR_Temp_Low","not-specified",-480460.412295583,-1849607.38595447
2082,"SLR_Temp_Low","not-specified",-498208.990271075,-1917816.18471995
2083,"SLR_Temp_Low","not-specified",-516310.762940199,-1987381.37579848
2084,"SLR_Temp_Low","not-specified",-534765.730302949,-2058302.95919006
2085,"SLR_Temp_Low","not-specified",-553573.89235933,-2130580.93489469
2086,"SLR_Temp_Low","not-specified",-572735.249109335,-2204215.30291235
2087,"SLR_Temp_Low","not-specified",-592249.800552972,-2279206.06324308
2088,"SLR_Temp_Low","not-specified",-612117.546690235,-2355553.21588685
2089,"SLR_Temp_Low","not-specified",-632338.48752113,-2433256.76084367
2090,"SLR_Temp_Low","not-specified",-652912.62304565,-2512316.69811354
2091,"SLR_Temp_Low","not-specified",-673839.953263801,-2592733.02769646
2092,"SLR_Temp_Low","not-specified",-695120.478175582,-2674505.74959243
2093,"SLR_Temp_Low","not-specified",-716754.19778099,-2757634.86380145
2094,"SLR_Temp_Low","not-specified",-738741.112080026,-2842120.37032352
2095,"SLR_Temp_Low","not-specified",-761081.22107269,-2927962.26915863
2096,"SLR_Temp_Low","not-specified",-783774.524758984,-3015160.56030679
2097,"SLR_Temp_Low","not-specified",-806821.023138907,-3103715.24376802
2098,"SLR_Temp_Low","not-specified",-830220.716212459,-3193626.31954228
2099,"SLR_Temp_Low","not-specified",-853973.603979637,-3284893.78762959
2100,"SLR_Temp_Low","not-specified",-878079.686440446,-3377517.64802995
2020,"SLR_Temp_Moderate","not-specified",-73600.5361012925,-284243.313931562
2021,"SLR_Temp_Moderate","not-specified",-67964.9259655342,-262638.756725259
2022,"SLR_Temp_Moderate","not-specified",-62810.9449574534,-242883.825400389
2023,"SLR_Temp_Moderate","not-specified",-58138.5930770474,-224978.519956953
2024,"SLR_Temp_Moderate","not-specified",-53947.8703243133,-208922.840394925
2025,"SLR_Temp_Moderate","not-specified",-50238.7766992577,-194716.786714352
2026,"SLR_Temp_Moderate","not-specified",-47011.3122018777,-182360.358915198
2027,"SLR_Temp_Moderate","not-specified",-44265.4768321734,-171853.556997485
2028,"SLR_Temp_Moderate","not-specified",-42001.2705901438,-163196.380961205
2029,"SLR_Temp_Moderate","not-specified",-40218.693475789,-156388.830806341
2030,"SLR_Temp_Moderate","not-specified",-38917.7454891099,-151430.906532917
2031,"SLR_Temp_Moderate","not-specified",-38098.4266301055,-148322.608140915
2032,"SLR_Temp_Moderate","not-specified",-37760.7368987776,-147063.935630355
2033,"SLR_Temp_Moderate","not-specified",-37904.6762951246,-147654.889001216
2034,"SLR_Temp_Moderate","not-specified",-38530.2448191481,-150095.468253519
2035,"SLR_Temp_Moderate","not-specified",-39637.4424708473,-154385.673387248
2036,"SLR_Temp_Moderate","not-specified",-41226.2692502203,-160525.50440241
2037,"SLR_Temp_Moderate","not-specified",-43296.7251572689,-168514.961298998
2038,"SLR_Temp_Moderate","not-specified",-45848.8101919904,-178354.044077008
2039,"SLR_Temp_Moderate","not-specified",-48882.5243543932,-190042.752736464
2040,"SLR_Temp_Moderate","not-specified",-52397.867644467,-203581.087277349
2041,"SLR_Temp_Moderate","not-specified",-56394.8400622174,-218969.047699656
2042,"SLR_Temp_Moderate","not-specified",-60873.4416076426,-236206.634003397
2043,"SLR_Temp_Moderate","not-specified",-65833.6722807434,-255293.846188571
2044,"SLR_Temp_Moderate","not-specified",-71275.5320815226,-276230.684255182
2045,"SLR_Temp_Moderate","not-specified",-77199.0210099729,-299017.14820322
2046,"SLR_Temp_Moderate","not-specified",-83604.1390660998,-323653.238032672
2047,"SLR_Temp_Moderate","not-specified",-90490.8862499014,-350138.953743573
2048,"SLR_Temp_Moderate","not-specified",-97859.2625613824,-378474.295335907
2049,"SLR_Temp_Moderate","not-specified",-105709.268000536,-408659.262809664
2050,"SLR_Temp_Moderate","not-specified",-114040.902567367,-440693.856164857
2051,"SLR_Temp_Moderate","not-specified",-122854.166261868,-474578.075401473
2052,"SLR_Temp_Moderate","not-specified",-132149.059084047,-510311.920519519
2053,"SLR_Temp_Moderate","not-specified",-141925.581033903,-547895.391519002
2054,"SLR_Temp_Moderate","not-specified",-152183.732111435,-587328.488399922
2055,"SLR_Temp_Moderate","not-specified",-162923.51231664,-628611.211162257
2056,"SLR_Temp_Moderate","not-specified",-174144.921649521,-671743.559806034
2057,"SLR_Temp_Moderate","not-specified",-185847.960110079,-716725.534331239
2058,"SLR_Temp_Moderate","not-specified",-198032.62769831,-763557.134737875
2059,"SLR_Temp_Moderate","not-specified",-210698.924414217,-812238.361025933
2060,"SLR_Temp_Moderate","not-specified",-223846.850257799,-862769.213195435
2061,"SLR_Temp_Moderate","not-specified",-237476.40522906,-915149.69124636
2062,"SLR_Temp_Moderate","not-specified",-251587.589327993,-969379.795178722
2063,"SLR_Temp_Moderate","not-specified",-266180.402554604,-1025459.52499252
2064,"SLR_Temp_Moderate","not-specified",-281254.844908886,-1083388.88068773
2065,"SLR_Temp_Moderate","not-specified",-296810.916390846,-1143167.86226438
2066,"SLR_Temp_Moderate","not-specified",-312848.617000481,-1204796.46972246
2067,"SLR_Temp_Moderate","not-specified",-329367.946737792,-1268274.70306198
2068,"SLR_Temp_Moderate","not-specified",-346368.905602777,-1333602.56228292
2069,"SLR_Temp_Moderate","not-specified",-363851.49359544,-1400780.04738529
2070,"SLR_Temp_Moderate","not-specified",-381815.710715778,-1469807.1583691
2071,"SLR_Temp_Moderate","not-specified",-400261.556963789,-1540683.89523434
2072,"SLR_Temp_Moderate","not-specified",-419189.032339478,-1613410.257981
2073,"SLR_Temp_Moderate","not-specified",-438598.136842839,-1687986.24660909
2074,"SLR_Temp_Moderate","not-specified",-458488.870473878,-1764411.86111862
2075,"SLR_Temp_Moderate","not-specified",-478861.233232592,-1842687.10150958
2076,"SLR_Temp_Moderate","not-specified",-499715.225118982,-1922811.96778197
2077,"SLR_Temp_Moderate","not-specified",-521050.846133046,-2004786.45993579
2078,"SLR_Temp_Moderate","not-specified",-542868.096274787,-2088610.57797104
2079,"SLR_Temp_Moderate","not-specified",-565166.975544202,-2174284.32188772
2080,"SLR_Temp_Moderate","not-specified",-587947.483941293,-2261807.69168584
2081,"SLR_Temp_Moderate","not-specified",-611209.621466057,-2351180.68736537
2082,"SLR_Temp_Moderate","not-specified",-634953.388118499,-2442403.30892635
2083,"SLR_Temp_Moderate","not-specified",-659178.783898618,-2535475.55636876
2084,"SLR_Temp_Moderate","not-specified",-683885.80880641,-2630397.42969259
2085,"SLR_Temp_Moderate","not-specified",-709074.462841878,-2727168.92889786
2086,"SLR_Temp_Moderate","not-specified",-734744.746005021,-2825790.05398456
2087,"SLR_Temp_Moderate","not-specified",-760896.658295841,-2926260.80495268
2088,"SLR_Temp_Moderate","not-specified",-787530.199714332,-3028581.18180224
2089,"SLR_Temp_Moderate","not-specified",-814645.370260504,-3132751.18453323
2090,"SLR_Temp_Moderate","not-specified",-842242.169934346,-3238770.81314564
2091,"SLR_Temp_Moderate","not-specified",-870320.598735868,-3346640.0676395
2092,"SLR_Temp_Moderate","not-specified",-898880.656665063,-3456358.94801478
2093,"SLR_Temp_Moderate","not-specified",-927922.343721935,-3567927.4542715
2094,"SLR_Temp_Moderate","not-specified",-957445.65990648,-3681345.58640964
2095,"SLR_Temp_Moderate","not-specified",-987450.605218702,-3796613.34442921
2096,"SLR_Temp_Moderate","not-specified",-1017937.1796586,-3913730.72833021
2097,"SLR_Temp_Moderate","not-specified",-1048905.38322617,-4032697.73811265
2098,"SLR_Temp_Moderate","not-specified",-1080355.21592142,-4153514.37377652
2099,"SLR_Temp_Moderate","not-specified",-1112286.67774434,-4276180.63532181
2100,"SLR_Temp_Moderate","not-specified",-1144699.76869494,-4400696.52274854
2020,"SLR_Temp_High","not-specified",-89526.9268284744,-345499.004558492
2021,"SLR_Temp_High","not-specified",-80063.866377046,-309177.141384895
2022,"SLR_Temp_High","not-specified",-71403.5211384125,-275937.988013688
2023,"SLR_Temp_High","not-specified",-63545.8911125694,-245781.544444866
2024,"SLR_Temp_High","not-specified",-56490.9762995156,-218707.810678403
2025,"SLR_Temp_High","not-specified",-50238.7766992577,-194716.786714352
2026,"SLR_Temp_High","not-specified",-44789.2923117919,-173808.472552675
2027,"SLR_Temp_High","not-specified",-40142.5231371192,-155982.868193395
2028,"SLR_Temp_High","not-specified",-36298.4691752369,-141239.973636489
2029,"SLR_Temp_High","not-specified",-33257.1304261467,-129579.788881957
2030,"SLR_Temp_High","not-specified",-31018.5068898495,-121002.313929826
2031,"SLR_Temp_High","not-specified",-29582.5985663455,-115507.548780079
2032,"SLR_Temp_High","not-specified",-28949.4054556336,-113095.493432708
2033,"SLR_Temp_High","not-specified",-29118.927557713,-113766.147887725
2034,"SLR_Temp_High","not-specified",-30091.1648725854,-117519.512145131
2035,"SLR_Temp_High","not-specified",-31866.1174002519,-124355.586204916
2036,"SLR_Temp_High","not-specified",-34443.7851407087,-134274.370067097
2037,"SLR_Temp_High","not-specified",-37824.1680939576,-147275.863731652
2038,"SLR_Temp_High","not-specified",-42007.2662599968,-163360.067198582
2039,"SLR_Temp_High","not-specified",-46993.0796388319,-182526.980467911
2040,"SLR_Temp_High","not-specified",-52781.6082304591,-204776.603539623
2041,"SLR_Temp_High","not-specified",-59372.8520348776,-230108.936413724
2042,"SLR_Temp_High","not-specified",-66766.8110520873,-258523.979090198
2043,"SLR_Temp_High","not-specified",-74963.485282092,-290021.731569062
2044,"SLR_Temp_High","not-specified",-83962.8747248879,-324602.193850312
2045,"SLR_Temp_High","not-specified",-93764.979380475,-362265.365933947
2046,"SLR_Temp_High","not-specified",-104369.799248853,-403011.247819952
2047,"SLR_Temp_High","not-specified",-115777.334330027,-446839.839508362
2048,"SLR_Temp_High","not-specified",-127987.584623994,-493751.140999153
2049,"SLR_Temp_High","not-specified",-141000.55013075,-543745.152292322
2050,"SLR_Temp_High","not-specified",-154816.2308503,-596821.873387884
2051,"SLR_Temp_High","not-specified",-169434.626782641,-652981.30428582
2052,"SLR_Temp_High","not-specified",-184855.737927775,-712223.444986138
2053,"SLR_Temp_High","not-specified",-201079.564285702,-774548.295488856
2054,"SLR_Temp_High","not-specified",-218106.105856421,-839955.855793956
2055,"SLR_Temp_High","not-specified",-235935.362639932,-908446.125901427
2056,"SLR_Temp_High","not-specified",-254567.334636235,-980019.105811297
2057,"SLR_Temp_High","not-specified",-274002.021845333,-1054674.79552355
2058,"SLR_Temp_High","not-specified",-294239.42426722,-1132413.19503818
2059,"SLR_Temp_High","not-specified",-315279.541901898,-1213234.30435519
2060,"SLR_Temp_High","not-specified",-337122.374749371,-1297138.12347459
2061,"SLR_Temp_High","not-specified",-359767.922809638,-1384124.65239638
2062,"SLR_Temp_High","not-specified",-383216.186082696,-1474193.89112056
2063,"SLR_Temp_High","not-specified",-407467.164568546,-1567345.83964711
2064,"SLR_Temp_High","not-specified",-432520.858267187,-1663580.49797605
2065,"SLR_Temp_High","not-specified",-458377.267178623,-1762897.86610738
2066,"SLR_Temp_High","not-specified",-485036.391302848,-1865297.94404108
2067,"SLR_Temp_High","not-specified",-512498.230639868,-1970780.73177718
2068,"SLR_Temp_High","not-specified",-540762.785189679,-2079346.22931566
2069,"SLR_Temp_High","not-specified",-569830.054952282,-2190994.43665653
2070,"SLR_Temp_High","not-specified",-599700.039927679,-2305725.35379978
2071,"SLR_Temp_High","not-specified",-630372.740115869,-2423538.98074542
2072,"SLR_Temp_High","not-specified",-661848.155516849,-2544435.31749343
2073,"SLR_Temp_High","not-specified",-694126.28613062,-2668414.36404382
2074,"SLR_Temp_High","not-specified",-727207.131957186,-2795476.12039661
2075,"SLR_Temp_High","not-specified",-761090.692996544,-2925620.58655179
2076,"SLR_Temp_High","not-specified",-795776.969248696,-3058847.76250935
2077,"SLR_Temp_High","not-specified",-831265.960713636,-3195157.64826929
2078,"SLR_Temp_High","not-specified",-867557.667391371,-3334550.24383161
2079,"SLR_Temp_High","not-specified",-904652.0892819,-3477025.54919633
2080,"SLR_Temp_High","not-specified",-942549.226385219,-3622583.56436342
2081,"SLR_Temp_High","not-specified",-981249.078701328,-3771224.28933289
2082,"SLR_Temp_High","not-specified",-1020751.64623023,-3922947.72410476
2083,"SLR_Temp_High","not-specified",-1061056.92897193,-4077753.86867901
2084,"SLR_Temp_High","not-specified",-1102164.92692642,-4235642.72305564
2085,"SLR_Temp_High","not-specified",-1144075.6400937,-4396614.28723467
2086,"SLR_Temp_High","not-specified",-1186789.06847377,-4560668.56121606
2087,"SLR_Temp_High","not-specified",-1230305.21206664,-4727805.54499985
2088,"SLR_Temp_High","not-specified",-1274624.0708723,-4898025.23858602
2089,"SLR_Temp_High","not-specified",-1319745.64489075,-5071327.64197458
2090,"SLR_Temp_High","not-specified",-1365669.93412199,-5247712.75516552
2091,"SLR_Temp_High","not-specified",-1412396.93856602,-5427180.57815885
2092,"SLR_Temp_High","not-specified",-1459926.65822285,-5609731.11095456
2093,"SLR_Temp_High","not-specified",-1508259.09309247,-5795364.35355265
2094,"SLR_Temp_High","not-specified",-1557394.24317488,-5984080.30595313
2095,"SLR_Temp_High","not-specified",-1607332.10847008,-6175878.96815599
2096,"SLR_Temp_High","not-specified",-1658072.68897808,-6370760.34016124
2097,"SLR_Temp_High","not-specified",-1709615.98469887,-6568724.42196888
2098,"SLR_Temp_High","not-specified",-1761961.99563246,-6769771.2135789
2099,"SLR_Temp_High","not-specified",-1815110.72177883,-6973900.7149913
2100,"SLR_Temp_High","not-specified",-1869062.16313799,-7181112.92620609
2020,"ENSO_2yr","not-specified",-48659.819304939,-188314.883142776
2021,"ENSO_2yr","not-specified",-48975.6107838029,-189595.263857092
2022,"ENSO_2yr","not-specified",-49291.4022626678,-190875.644571412
2023,"ENSO_2yr","not-specified",-49607.1937415317,-192156.025285728
2024,"ENSO_2yr","not-specified",-49922.9852203928,-193436.406000033
2025,"ENSO_2yr","not-specified",-50238.7766992577,-194716.786714352
2026,"ENSO_2yr","not-specified",-50554.5681781225,-195997.167428668
2027,"ENSO_2yr","not-specified",-50870.3596569864,-197277.548142988
2028,"ENSO_2yr","not-specified",-51186.1511358503,-198557.928857304
2029,"ENSO_2yr","not-specified",-51501.9426147133,-199838.309571612
2030,"ENSO_2yr","not-specified",-51817.7340935782,-201118.690285932
2031,"ENSO_2yr","not-specified",-52133.5255724412,-202399.071000244
2032,"ENSO_2yr","not-specified",-52449.3170513051,-203679.45171456
2033,"ENSO_2yr","not-specified",-52765.1085301681,-204959.832428868
